BR_CODE,P_CODE,P_NAME,BAL_QTY,MRP,NET_SALE_RATE,GEN_DATE
RKBS,39219,BRU GOLD PURE COFFEE 50G JAR,6,185,175,24-Sep-23
RKBS,6476,BRU GREEN LABEL COFFEE 200GM,3,95,94.05,24-Sep-23
RKBS,1507,BRU GREEN LABEL COFFEE 500GM,1,280,277.2,24-Sep-23
RKBS,42797,BRU INSTANT COFFEE 100GM RFL+,3,280,277.2,24-Sep-23
RKBS,1497,BRU INSTANT COFFEE 200 GM RF+,7,460,455.4,24-Sep-23
RKBS,1549,BRU INSTANT COFFEE 50 GM RFL+,7,150,148.5,24-Sep-23
RKBS,37703,BRUT OCEANS DEODORANT 200 ML,2,325,162.5,24-Sep-23
RKBS,61854,BRUT SPORT STYLE DEO 200 ML,4,299,149.5,24-Sep-23
RKBS,1118,CAD 5 STAR CHO 10.5 GM,39,5,4.95,24-Sep-23
RKBS,1116,CAD 5 STAR CHO 22 GM,283,10,9.9,24-Sep-23
RKBS,44597,CAD 5 STAR CHO 43 GM,7,20,19.8,24-Sep-23
RKBS,39869,CAD BOURNVILLE 50%DARK 80GM,4,110,108.9,24-Sep-23
RKBS,24181,CAD CELE MOMENT CHOCO 240.8GM,10,100,99,24-Sep-23
RKBS,57596,CAD CELE PREM SELECTION 232GM,3,300,297,24-Sep-23
RKBS,32118,CAD CELEB RICH DRY CHO 177GM,6,550,544.5,24-Sep-23
RKBS,254,CAD CELEBRATION CHO 167.9GM,50,150,148.5,24-Sep-23
RKBS,35871,CAD CHOC GOLD CHOCLETS 153.9G,31,50,49.5,24-Sep-23
RKBS,58762,CAD CHOCOBAKE CAKE 25GM,60,10,9.9,24-Sep-23
RKBS,58454,CAD CHOCOBAKES COOKIES 83 GM,69,40,39.6,24-Sep-23
RKBS,56544,CAD CRISPELLO 35 GM,51,35,34.5,24-Sep-23
RKBS,41744,CAD D/M SILK ROAST AL 55 GM,26,85,84.15,24-Sep-23
RKBS,14978,CAD DAIRY M SILK BUBLY 50 GM,29,85,84.15,24-Sep-23
RKBS,42499,CAD DAIRY MIL SILK FR&NT137G,16,185,183.15,24-Sep-23
RKBS,22488,CAD DAIRY MILK BUBBLY -120GM,8,185,183.15,24-Sep-23
RKBS,1106,CAD DAIRY MILK CHO 14 GM*,178,10,9.9,24-Sep-23
RKBS,1120,CAD DAIRY MILK CHO 6.4 GM,105,5,4.95,24-Sep-23
RKBS,34524,CAD DAIRY MILK CHOCLATE 145G,13,100,99,24-Sep-23
RKBS,6965,CAD DAIRY MILK CHOCOLATE 52 ,26,40,39.6,24-Sep-23
RKBS,40799,CAD DAIRY MILK FRUIT&NUT 38G,53,45,44.55,24-Sep-23
RKBS,44410,CAD DAIRY MILK HAZELNUT 58G,53,85,84.5,24-Sep-23
RKBS,39871,CAD DAIRY MILK SILK 150 GM,6,175,173.25,24-Sep-23
RKBS,39875,CAD DAIRY MILK SILK 60 GM,22,80,79.2,24-Sep-23
RKBS,52016,CAD DAIRY MILK SILK OREO 130,7,185,183.15,24-Sep-23
RKBS,52017,CAD DAIRY MILK SILK OREO 60G,22,85,84.15,24-Sep-23
RKBS,41743,CAD GOLD CHO BIRT-D PACK 655G,37,200,185,24-Sep-23
RKBS,61052,CAD OREO MOMENT VANI BI240.8G,7,100,99,24-Sep-23
RKBS,1111,CAD PERK XL CHO 15GM ,121,5,4.95,24-Sep-23
RKBS,6835,CAD SILK PREMIUM CELE 200 GM,20,200,198,24-Sep-23
RKBS,256,CADBURY CELEBRATION 130 GM*,32,100,99,24-Sep-23
RKBS,42840,CADBURY CELEBRATION 64GM,54,50,49.5,24-Sep-23
RKBS,7024,CADBURY CHOC GOLD CHOC 330G*,11,120,110,24-Sep-23
RKBS,1117,CADBURY DAIRY MILK CHO 27 G*,60,20,19.8,24-Sep-23
RKBS,43566,CADBURY DAIRY MILK SHOTS 18G,55,10,9.9,24-Sep-23
RKBS,1107,CADBURY FUSE 24GM RFL,36,20,19.8,24-Sep-23
RKBS,6899,CADBURY LICKABELS TOY 20 GM ,14,45,44.55,24-Sep-23
RKBS,3052,CADBURY PERK CHOC. 28 GM R ,41,10,9.9,24-Sep-23
RKBS,59296,CADBURY SILK MOUSSE BIG 116 G,13,185,183.15,24-Sep-23
RKBS,62097,CAKE JAR+METAL CAP 200ML 4PC,5,299,293.02,24-Sep-23
RKBS,56257,CAMEL CREATIVE DOUGH,1,150,147,24-Sep-23
RKBS,8312,CAMEL PENCIL COLOUR 12-SH,1,35,27.44,24-Sep-23
RKBS,45998,CAMLIN ALL CLEAR ERASER,4,3,2.36,24-Sep-23
RKBS,45147,CAMLIN CD-DVD MARKER,2,10,7.84,24-Sep-23
RKBS,45966,CAMLIN GALXY GEOMTRY COMPBOX,1,200,156.8,24-Sep-23
RKBS,57345,CAMLIN WHITE GLUE 25 GM,6,10,7.2,24-Sep-23
RKBS,2994,CANDYMAN CH DOUBL ECLAIR 273G,93,100,50,24-Sep-23
RKBS,3278,CASTOR OIL 100 ML BTL,3,72,71.28,24-Sep-23
RKBS,3279,CASTOR OIL 200 ML BTL,3,153,133,24-Sep-23
RKBS,3924,CASTOR OIL 50 ML BTL,5,72,71.28,24-Sep-23
RKBS,45001,CELLO BUTTERFLOW PEN,6,10,7.84,24-Sep-23
RKBS,90063,CELLO GRIPPER (B )PEN,1,10,7.84,24-Sep-23
RKBS,37106,CERELAC DAL VEG 300G CBD,2,322,318.78,24-Sep-23
RKBS,37124,CERELAC MUL&FRU STAGE 4 300G,4,322,318.78,24-Sep-23
RKBS,1135,CERELAC WHEAT APPLE CHRY300,3,272,269.28,24-Sep-23
RKBS,1141,CERELAC WHEAT APPLE ST-1 300G,2,250,247.5,24-Sep-23
RKBS,35869,CHANA DAL BEST 1 KG,20,112,112,24-Sep-23
RKBS,3969,CHANA DAL DESI (BULK),85.75,89,89,24-Sep-23
RKBS,25675,CHANA DAL SUPER 1 KG,43,120,120,24-Sep-23
RKBS,25676,CHANA DAL SUPER 250 GM,39,35,35,24-Sep-23
RKBS,25677,CHANA DAL SUPER 500 GM,33,64,64,24-Sep-23
RKBS,2812,CHANDRA DOUBLE HOCKEY,11,165,130,24-Sep-23
RKBS,351,CHANDRA KHARATA,17,120,118.8,24-Sep-23
RKBS,317,CHANDRA SUPER TOILEAN,11,85,84.15,24-Sep-23
RKBS,31580,CHANDRIKA AYUR ORI SOAP 300GM,9,135,132.3,24-Sep-23
RKBS,12055,CHANDRIKA SOAP 125*3 GM (3+1),18,165,163.35,24-Sep-23
RKBS,46200,CHARLIE BUTTER CHAKLI 105 GM,35,76,38,24-Sep-23
RKBS,46201,CHARLIE MAS BUT CHAKLI 105 GM,36,76,38,24-Sep-23
RKBS,46180,CHARLIE RAJGIRA CHIKKI 156 GM,18,96,48,24-Sep-23
RKBS,46174,CHARLIE RAJGIRA LADDU 78 GM,59,48,24,24-Sep-23
RKBS,46095,CHARLIE SCHEZWAN STICKS 175G,31,100,50,24-Sep-23
RKBS,44270,CHARLIE SOYA STICKS 175 GM,18,100,50,24-Sep-23
RKBS,6437,CHAROLI 20 GM,29,58,58,24-Sep-23
RKBS,59050,CHECK DUSTER 17 X 17,52,14,10,24-Sep-23
RKBS,61489,CHECK DUSTER 17*27 PACK OF 3,20,45,35,24-Sep-23
RKBS,55287,CHEDAS 170G GOLD POTATO CHIP*,51,85,69,24-Sep-23
RKBS,8648,CHEETOS MASALA BALL 30GM,26,10,9.9,24-Sep-23
RKBS,6107,CHEETOS PUFFS M. CHEESE 30GM,9,10,9.9,24-Sep-23
RKBS,408,CHERRY LIQ S PO BLACK 75M BT,6,108,106.92,24-Sep-23
RKBS,559,CHERRY SH.PO.BLA.15GM TIN,2,39,38.61,24-Sep-23
RKBS,445,CHERRY SH.PO.BLA.40GM TIN,6,76,75.24,24-Sep-23
RKBS,55207,CHHEDA 170 GM KACHORI,27,60,45,24-Sep-23
RKBS,54966,CHHEDA 170 GM LONG BANANA,10,85,69,24-Sep-23
RKBS,54984,CHHEDA 170 GM SALT-N-BANANA,29,75,55,24-Sep-23
RKBS,54985,CHHEDA 170 GM SOYA SNAX,60,65,32.5,24-Sep-23
RKBS,54965,CHHEDA 170 GM YELLOW BANANA,29,100,67,24-Sep-23
RKBS,54971,CHHEDA 170GM FARALI CHIVDA,38,85,69,24-Sep-23
RKBS,59317,CHHEDA 500 GM MIX FARSAN,90,180,90,24-Sep-23
RKBS,58019,CHHEDA 500GM DIET CHIVDA,24,150,99,24-Sep-23
RKBS,59348,CHHEDA 500GM GOLDENMIX FARSAN,6,180,90,24-Sep-23
RKBS,54964,CHHEDA 500GM POTATO CHIPS*,22,225,175,24-Sep-23
RKBS,55211,CHHEDA ELAICHI SOAN PAPDI200G,52,75,37.5,24-Sep-23
RKBS,55208,CHHEDAS CHEESE BALLS  90 GM,1,40,39.6,24-Sep-23
RKBS,2943,CHHEDAS MANGLORI MIX 400 GM,60,180,90,24-Sep-23
RKBS,58295,CHHEDAS MAS BUTT CHAKLI 100GM,28,55,27.5,24-Sep-23
RKBS,54999,CHHEDAS NAM MAKAI CHIVDA 500G,2,180,90,24-Sep-23
RKBS,55210,CHHEDAS ORAN SOAN PAPDI 200GM,53,75,37.5,24-Sep-23
RKBS,55209,CHHEDAS SALT FRENCH FRIE 50GM,1,20,19.8,24-Sep-23
RKBS,5945,CHHELA MEHENDI HEENA POW 100G,5,40,39.6,24-Sep-23
RKBS,1261,CHIA SEEDS 100 GM,11,49,49,24-Sep-23
RKBS,880,CHING DRAGON FIR CHUTNEY 250G,5,90,65,24-Sep-23
RKBS,34877,CHING SCHEZWAN INS NOOD 240G,21,65,45,24-Sep-23
RKBS,60183,CHING SOK VEG HAKKA NDL 140GM,11,30,29.7,24-Sep-23
RKBS,43877,CHINGS CHICKEN 6 MIRCL MAS 65,18,10,9.9,24-Sep-23
RKBS,41719,CHINGS CHIN MANCHOW SOUP 20G,84,10,9.9,24-Sep-23
RKBS,39227,CHINGS CHOWMEIN MIRA MASA12G,16,10,9.9,24-Sep-23
RKBS,38421,CHINGS DARK SOY  SAU 90GM(R),13,25,24.75,24-Sep-23
RKBS,42018,CHINGS HUNGER HOT&SOUR SP 20G,10,10,9.9,24-Sep-23
RKBS,45461,CHINGS INST TOMATO SOUP 15GM,34,10,9.9,24-Sep-23
RKBS,34879,CHINGS MANCHURI  NOOD 240G,34,65,45,24-Sep-23
RKBS,39020,CHINGS MANCHURIAN MIR MAS 20G,40,10,9.9,24-Sep-23
RKBS,42660,CHINGS MIX VEG INSTN SOUP 20G,21,10,9.9,24-Sep-23
RKBS,38205,CHINGS PAN-CHI MIRACLE MASALA,9,10,9.9,24-Sep-23
RKBS,955,CHINGS RED CHILLI SAUCE 200G,14,60,59.4,24-Sep-23
RKBS,38743,CHINGS RED CHILLI SAUCE 90GM,17,25,24.75,24-Sep-23
RKBS,37811,CHINGS SCH FRIED RICE MAS 20G,61,10,9.9,24-Sep-23
RKBS,42584,CHINGS SCHEZ CHUTNEY 50 GM,73,10,9.9,24-Sep-23
RKBS,40924,CHINGS SCHEZWAN CHUTNEY 250G,59,90,80,24-Sep-23
RKBS,58947,CHITALE COW GHEE 1 LTR CBD,7,720,710,24-Sep-23
RKBS,44508,CHITALE DAIRY GHEE 200 M CBD,8,154,152.46,24-Sep-23
RKBS,44585,CHITALE GHEE 500 ML CBD,7,375,370,24-Sep-23
RKBS,44331,CHITALE PURE GHEE 1 LTR,9,720,710,24-Sep-23
RKBS,44332,CHITALE PURE GHEE 200 ML,5,154,152.46,24-Sep-23
RKBS,44333,CHITALE PURE GHEE 500 ML,11,375,370,24-Sep-23
RKBS,45814,CHITALE SHIRK BADAM PIST 100G,3,35,34.65,24-Sep-23
RKBS,40110,CHITALE SHRIKHAND ELAI 250GM,12,83,82.17,24-Sep-23
RKBS,5598,CHITALE SHRIKHAND ELAIC 500G,10,153,151.47,24-Sep-23
RKBS,487,CHITALE SHRIKHAND ELAICHI 100,1,33,32.67,24-Sep-23
RKBS,45765,CHITLE AMRAKHAND 100GM,6,35,34.65,24-Sep-23
RKBS,5595,CHITLE AMRAKHAND 250GM ,5,85,84.15,24-Sep-23
RKBS,5607,CHITLE BAD-PISTA SHRI 250GM,14,85,84.15,24-Sep-23
RKBS,5611,CHITLE BAD-PISTA SHRI 500GM,2,158,156.42,24-Sep-23
RKBS,6427,CHITLE BHAKAR WADI 250 GM*,6,110,108.9,24-Sep-23
RKBS,38263,CHITLE INS. G-JAMUN MIX 400G*,10,172,170.28,24-Sep-23
RKBS,38261,CHITLE INS. KHAMAN MIX 200 GM,18,47,46.53,24-Sep-23
RKBS,44330,CHITLE INS. KHAMAN MIX 400GM,8,90,89.1,24-Sep-23
RKBS,38262,CHITLE INS.G-JAMUN  MIX 200G,3,93,92.07,24-Sep-23
RKBS,5592,CHITLE KESAR SHRI 250GM CNT,11,85,84.15,24-Sep-23
RKBS,5593,CHITLE KESAR SHRI 500 GM CNT,5,158,156.42,24-Sep-23
RKBS,45764,CHITLE KESAR SHRIKHAND 100GM,5,35,34.65,24-Sep-23
RKBS,63031,CHOPPING BOARD RS 199,13,199,199,24-Sep-23
RKBS,63121,CHOPPING BOARD RS 219,1,219,214.62,24-Sep-23
RKBS,61852,CIF CREAM ORIGINAL CL500ML,1,199,197.01,24-Sep-23
RKBS,61851,CIF CREAM PINK FLOWER CL500ML,5,199,197.01,24-Sep-23
RKBS,8337,CINTHOL COOL SOAP 3*75GM,22,107,105.93,24-Sep-23
RKBS,35883,CINTHOL HEALTH SOAP 3*100G,7,150,148.5,24-Sep-23
RKBS,5100,CINTHOL LIME SOAP 100GM*4,25,140,138.6,24-Sep-23
RKBS,37138,CINTHOL LIME TALC 300GM,5,175,173.25,24-Sep-23
RKBS,35633,CINTHOL ORIGINAL TALC 300GM,2,160,158.4,24-Sep-23
RKBS,59947,CLASSY  DHANA JEERA POW 200GM,5,110,108.9,24-Sep-23
RKBS,58889,CLASSY CBD MISAL MASALA 50 GM,10,38,34,24-Sep-23
RKBS,58473,CLASSY CBD SP CHAT MAS 50GM,17,38,34,24-Sep-23
RKBS,58755,CLASSY PANIPURI MAS CBD 50G,14,30,26,24-Sep-23
RKBS,3781,CLASSY PAV BHAJI MAS 100G CBD,10,84,74,24-Sep-23
RKBS,58420,CLASSY PAV BHAJI MAS CBD 50G,40,43,39,24-Sep-23
RKBS,3756,CLASSY S BIRYANI MAS 100G CBD,10,142,122,24-Sep-23
RKBS,3782,CLASSY S CHAT MAS 100G CBD,10,74,64,24-Sep-23
RKBS,3779,CLASSY S CHICKEN MAS 100G CBD,10,86,76,24-Sep-23
RKBS,47622,CLASSY S DHANA JEERA POW 100G,8,55,54.45,24-Sep-23
RKBS,3780,CLASSY S KIT KING MAS 100G CB,9,84,74,24-Sep-23
RKBS,3783,CLASSY S SAMBHAR MAS 100G CBD,10,68,58,24-Sep-23
RKBS,58422,CLASSY SP CHICKEN MAS CBD 50G,15,44,40,24-Sep-23
RKBS,47621,CLASSY SP DHANA JEERA POW 50G,1,28,27.72,24-Sep-23
RKBS,50056,CLASSY SP KAS CHILI POW200 ,11,208,193,24-Sep-23
RKBS,46601,CLASSY SP KAS CHILLI POW100,9,104,94,24-Sep-23
RKBS,58423,CLASSY SP KITC KI MAS CBD 50G,18,43,39,24-Sep-23
RKBS,57490,CLASSY SPI KASURI METHI 100GM,10,104,100,24-Sep-23
RKBS,58421,CLASSY SPI KASURI METHI 20GM,9,22,21.78,24-Sep-23
RKBS,53482,CLASSY SPICY AGRI MASALA 500,12,468,398,24-Sep-23
RKBS,55876,CLASSY SPICY AKKHA MAS RS 25,7,25,24.75,24-Sep-23
RKBS,37428,CLASSY SPICY AKKHA MAS RS 50,4,50,49.5,24-Sep-23
RKBS,58476,CLASSY SPICY BIRY MAS CBD 50G,54,72,71.28,24-Sep-23
RKBS,46424,CLASSY SPICY CHILLI 200GM,18,120,115,24-Sep-23
RKBS,45937,CLASSY SPICY CHILLI POW 500G,9,290,225,24-Sep-23
RKBS,43039,CLASSY SPICY CHILLI POWD 100,19,60,59.4,24-Sep-23
RKBS,45941,CLASSY SPICY CHILLI POWD 50GM,19,30,29.7,24-Sep-23
RKBS,45936,CLASSY SPICY CORIAN POW 500G,13,160,135,24-Sep-23
RKBS,43041,CLASSY SPICY CORIANDER 100GM,16,34,33.66,24-Sep-23
RKBS,45942,CLASSY SPICY CORIANDER 250GM,11,80,75,24-Sep-23
RKBS,47052,CLASSY SPICY CORIANDER 50GM,19,17,16.83,24-Sep-23
RKBS,59431,CLASSY SPICY HING POW 50 GM,28,100,50,24-Sep-23
RKBS,50088,CLASSY SPICY JEERA POW 50GM,7,38,37.62,24-Sep-23
RKBS,50094,CLASSY SPICY JEERA POWD 100G,6,120,115,24-Sep-23
RKBS,58959,CLASSY SPICY JEERA POWD 250 G,10,295,285,24-Sep-23
RKBS,53483,CLASSY SPICY MALVANI MAS500G,8,468,398,24-Sep-23
RKBS,58475,CLASSY SPICY MEAT MAS CBD 50G,10,40,36,24-Sep-23
RKBS,53484,CLASSY SPICY MIX MASALA 500G,13,300,275,24-Sep-23
RKBS,46597,CLASSY SPICY SP GARAM M 50GM,21,40,39.8,24-Sep-23
RKBS,43040,CLASSY SPICY TURM POW 100GM ,23,38,37.62,24-Sep-23
RKBS,45935,CLASSY SPICY TURM POW 500G ,48,180,145,24-Sep-23
RKBS,46422,CLASSY SPICY TURMERIC 200GM ,26,76,75.24,24-Sep-23
RKBS,45943,CLASSY SPICY TURMERIC POW 50G,24,17,16.83,24-Sep-23
RKBS,61094,CLASSY SPICY VELCHI POW 10 GM,16,50,49.5,24-Sep-23
RKBS,51962,CLASSY-S KASH CHILI POW 500G,9,512,462,24-Sep-23
RKBS,46602,CLASSY-S SP KAS CHILLI POW 50,17,52,51.48,24-Sep-23
RKBS,51964,CLASSY-S SPL GARAM MASALA 500,3,390,365,24-Sep-23
RKBS,49893,CLASSY-SP P.MALVANI MAS200G ,17,192,177,24-Sep-23
RKBS,49903,CLASSY-SP PREM GARAM MA 100G,9,70,69.3,24-Sep-23
RKBS,49906,CLASSY-SP PREM GARAM MA 200GM,9,140,130,24-Sep-23
RKBS,49902,CLASSY-SP PREM GARAM MAS50GM,12,35,34.65,24-Sep-23
RKBS,57461,CLASSY-SP SAMBAR MAS CBD 50G,9,35,34.65,24-Sep-23
RKBS,49890,CLASSY-SP SL MALVNI MAS 100G,8,96,95.04,24-Sep-23
RKBS,49892,CLASSY-SP SP.AGARI MAS 100G ,11,96,95.04,24-Sep-23
RKBS,49889,CLASSY-SP SP.MALVANI MAS 50GM,16,48,47.52,24-Sep-23
RKBS,49888,CLASSY-SP SPL.AGARI MASA 50GM,22,48,47.52,24-Sep-23
RKBS,52484,CLASSY-SP SPL.MIX MAS 250GM,4,150,140,24-Sep-23
RKBS,46771,CLASSY-SP SPL.MIX MASALA 50GM,10,32,31.68,24-Sep-23
RKBS,49905,CLASSY-SP SPL.MIX MASALA100GM,12,64,63.36,24-Sep-23
RKBS,57462,CLASSY-SPI CHOLE MAS CBD  50G,25,38,34,24-Sep-23
RKBS,46598,CLASSY-SPI SPL.GARAM MA 100G,6,80,75,24-Sep-23
RKBS,49907,CLASSY-SPL GARAM MAS 200GM,7,160,150,24-Sep-23
RKBS,44058,CLEAN & CLEAR FOAMING F/W50M,4,90,89.1,24-Sep-23
RKBS,40456,CLEAN&CLEAN F/W BERRY 100ML,1,180,178.2,24-Sep-23
RKBS,40457,CLEAN&CLEAN F/W LEMON 100ML,1,180,178.2,24-Sep-23
RKBS,42720,CLEAN&CLEAN FOAMING F/W100M ,7,170,168.3,24-Sep-23
RKBS,32114,CLINIC PL ST SCALP AD SHA175+,7,115,113.85,24-Sep-23
RKBS,59470,CLINIC PLU EGG PROT SHM 175ML,3,115,113.85,24-Sep-23
RKBS,482,CLINIC PLUS EGG SHAM 80ML,2,52,51.48,24-Sep-23
RKBS,90107,CLINIC PLUS NATURAL SHA 400M,6,230,227.7,24-Sep-23
RKBS,50187,CLINIC PLUS NEW STRO&TH 355ML,3,230,227.7,24-Sep-23
RKBS,35687,CLINIC PLUS STR&LON H SH-80ML,5,52,51.48,24-Sep-23
RKBS,42509,CLINIC PLUS STRO & LON 340ML,8,230,220,24-Sep-23
RKBS,50188,CLINIC PLUS STRO&THICK 175ML+,1,115,113.85,24-Sep-23
RKBS,59901,CLOSE UP BLUE COOL MINT 150 G,4,121,119.79,24-Sep-23
RKBS,59895,CLOSE UP COOL BREEZ TP 2*150G,6,222,192,24-Sep-23
RKBS,43837,CLOSE UP DE/AC RED HOT TP 80+,5,62,61.38,24-Sep-23
RKBS,43838,CLOSE UP DE/AC RED HOT TP150+,1,110,92,24-Sep-23
RKBS,36345,CLOSE UP MOUTHWASH BOOST 500M,5,230,227.7,24-Sep-23
RKBS,30804,CLOSE UP MULTI VIT PASTE 150G,6,135,122,24-Sep-23
RKBS,9442,CLOSE UP MULTI VITA PASTE 80,1,60,59.4,24-Sep-23
RKBS,30921,CLOSE UP RED GEL 150+150G+,4,200,198,24-Sep-23
RKBS,40877,CLOSE-UP DEEP ACTION LEM 150G,12,121,119.79,24-Sep-23
RKBS,1091,CLOTHES CLIP PLASTIC RS 49,13,49,49,24-Sep-23
RKBS,1367,CLOTHES CLIPS PLASTIC RS 119,1,119,95.2,24-Sep-23
RKBS,47675,COCA COLA 250ML BTL,16,20,20,24-Sep-23
RKBS,1608,COCA-COLA 2 .25 LITRE BTL*,10,99,89,24-Sep-23
RKBS,3162,COCONUT WHOLE 1 NO,80,30,20,24-Sep-23
RKBS,63023,COFFEE CUP SET QUADRA,3,395,387.1,24-Sep-23
RKBS,60016,COL BAMBO CHAR CLEAN T/P 240G,6,336,332.64,24-Sep-23
RKBS,44067,COL BARBIE STRAW 6+YR TP 80G,7,147,145.53,24-Sep-23
RKBS,62121,COL CIBACA 1-2-3 SOFT BRUSH,27,15,13.5,24-Sep-23
RKBS,6024,COL CIBACA SUPREME HARD BRUSH,11,30,27,24-Sep-23
RKBS,42030,COL CIBACA T-PASTE 175+175GM,12,129,127.71,24-Sep-23
RKBS,42029,COL CIBACA T-PASTE 175GM CBD,8,63,62.37,24-Sep-23
RKBS,42721,COL GENT SENS ULTRA-SOFT BRU,23,60,54,24-Sep-23
RKBS,35747,COL KIDS 2+ TOOTH BRUSH SOFT,40,30,27,24-Sep-23
RKBS,60472,COL PLAX FR PAPERMINT  100ML,6,60,59.4,24-Sep-23
RKBS,62123,COL SUPER FLEXI CHARCOL M BRU,7,25,22.5,24-Sep-23
RKBS,62124,COL SUPER FLEXI MEDIUM BRUSH,22,20,18,24-Sep-23
RKBS,42502,COL TOT CHAR DEEP CLEAN 240GM,3,310,306.9,24-Sep-23
RKBS,59877,COL VISI WHITE MED BRUS (2+2),6,210,189,24-Sep-23
RKBS,57594,COL ZIGZAG NEEM/TUR T/B MED,37,40,36,24-Sep-23
RKBS,61503,COL ZIGZAG TURMERIC MED BRUSH,1,35,31.5,24-Sep-23
RKBS,40143,COL. CIBACA T-PASTE 65GM CBD*,24,30,29.7,24-Sep-23
RKBS,39592,COLGAT BUB FRU BATMAN TP 80G,4,147,145.53,24-Sep-23
RKBS,59876,COLGAT CHAR SOFT  BRUSH (2+2),15,170,153,24-Sep-23
RKBS,24625,COLGATE ACTIVE SALT 100GM,11,73,72.27,24-Sep-23
RKBS,24624,COLGATE ACTIVE SALT 200 GM,4,132,130.68,24-Sep-23
RKBS,46316,COLGATE ACTIVESALT NEEM 100G,7,88,87.12,24-Sep-23
RKBS,46315,COLGATE ACTIVESALT NEEM 200G,7,155,153.45,24-Sep-23
RKBS,42952,COLGATE ACTV SALT HLT-WHT 100,7,88,87.12,24-Sep-23
RKBS,42504,COLGATE ACTVE SALT 200+100G ,20,192,190.08,24-Sep-23
RKBS,40009,COLGATE BARBIE EX SOFT BRUSH,13,79,71.1,24-Sep-23
RKBS,44105,COLGATE CHARCOAL BRUSH 4 PC,7,120,108,24-Sep-23
RKBS,4314,COLGATE CHARCOL BAMBOO M 120G,10,173,171.24,24-Sep-23
RKBS,59916,COLGATE GENT CLEAN BRUSH SOFT,7,30,27,24-Sep-23
RKBS,226,COLGATE HER T PASTE 200G CBD,9,152,150.48,24-Sep-23
RKBS,227,COLGATE HERB T.PASTE 100G CB,1,88,87.12,24-Sep-23
RKBS,36340,COLGATE KIDS O-2 BABY BRUSH,16,30,27,24-Sep-23
RKBS,273,COLGATE MAXFR CHARCOL TP 130G,10,125,123.75,24-Sep-23
RKBS,269,COLGATE MAXFR CHARCOL TP 65G,13,68,67.32,24-Sep-23
RKBS,26357,COLGATE MAXFRE BLUE G P 80G,16,72,71.28,24-Sep-23
RKBS,30059,COLGATE MAXFRE COOLING CR81GM,45,72,71.5,24-Sep-23
RKBS,26355,COLGATE MAXFRESH BLUE 160 GM,6,125,123.75,24-Sep-23
RKBS,26354,COLGATE MAXFRESH RED GP 150*,24,125,123.75,24-Sep-23
RKBS,39758,COLGATE MAXFRSH RED 150+150 ,37,230,205,24-Sep-23
RKBS,36891,COLGATE PLAX FRESH MINT 100ML,5,60,59.4,24-Sep-23
RKBS,42518,COLGATE PLAX FRESH TEA  100ML,6,60,59.4,24-Sep-23
RKBS,41283,COLGATE PLAX FRESH TEA 250ML,1,165,147,24-Sep-23
RKBS,12371,COLGATE SENSIT T. PASTE 40GM,1,75,74.25,24-Sep-23
RKBS,484,COLGATE SENSITIVE BRUSH 4PK,9,155,153.45,24-Sep-23
RKBS,40010,COLGATE SPI-MAN EX SOFT BRUS,8,79,71.1,24-Sep-23
RKBS,391,COLGATE T PASTE 100 GM CBD,82,69,68.3,24-Sep-23
RKBS,43890,COLGATE T PASTE 200*4GM800G,9,500,495,24-Sep-23
RKBS,7954,COLGATE T PASTE 200+100 GM*,28,199,197.01,24-Sep-23
RKBS,389,COLGATE T PASTE 200GM CBD ,28,130,128.7,24-Sep-23
RKBS,43384,COLGATE T PASTE 500GM*,24,294,279,24-Sep-23
RKBS,234,COLGATE TOOTH POW 100GM (T),8,65,64.35,24-Sep-23
RKBS,231,COLGATE TOOTH POW 200G (T),1,110,107.8,24-Sep-23
RKBS,42370,COLGATE TOTAL ADV HELTH 120G,7,162,161.5,24-Sep-23
RKBS,42424,COLGATE TOTAL ADV HL 120+120,10,314,310.86,24-Sep-23
RKBS,483,COLGATE VEDSHAKTI PASTE 110G,11,70,69.3,24-Sep-23
RKBS,58537,COLGATE VEDSHAKTI PASTE 400M,7,250,247.5,24-Sep-23
RKBS,3389,COLGATE VEDSHKTI PASTE 200G ,10,135,133.65,24-Sep-23
RKBS,242,COLGATE VISIBLE WHITE O2 25GM,7,130,128.7,24-Sep-23
RKBS,60015,COLGATE VISIBLE WHITE T/P 200,8,320,316.8,24-Sep-23
RKBS,42316,COLGATE VISIBLE WHITE T/P100,5,190,188.1,24-Sep-23
RKBS,41298,COLGATE ZIG ZAG SOFT 6 P,4,135,121.5,24-Sep-23
RKBS,40700,COLGATE ZIGZAG MED BRUSH 2+1,6,70,63,24-Sep-23
RKBS,53392,COLGATE ZIGZAG MED BRUSH 6 N,4,135,121.5,24-Sep-23
RKBS,40713,COLGATE ZIGZAG SOFT BRUSH2+1,10,70,63,24-Sep-23
RKBS,4737,COLIN GLASS CLEANER 250 ML,10,69,68.31,24-Sep-23
RKBS,62614,COLLEGE BAGS RS 349,1,349,349,24-Sep-23
RKBS,55232,COMFORT AF WASH BLUE 2LT (P)*,7,480,470,24-Sep-23
RKBS,55988,COMFORT AFTER FAB PINK 2L(P)+,4,480,440,24-Sep-23
RKBS,36663,COMFORT AFTER FABR PINK 800M+,12,235,215,24-Sep-23
RKBS,35920,COMFORT AFTER WASH BLUE 210ML,19,58,57.42,24-Sep-23
