Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Incoming,Unavailable,Committed,Available,On hand
toor-dal-pre-jalana-500-g-1,TOOR DAL PRE JALANA 500 G || S1,Title,Default Title,,,,,13678,,,1 Dombivli East (RKM),0,0,0,19,19
jokico-organic-jaggery-950-g-1,JOKICO ORGANIC JAGGERY 950 G || S1,Title,Default Title,,,,,13770,,,1 Dombivli East (RKM),0,0,0,1,1
wheel-green-powder-lemon-and-jasmin-1-kg-2,WHEEL GREEN POWDER LEMON AND JASMIN - 1 KG || S2,Title,Default Title,,,,,15135,,,2 RKBB 421503 Badlapur Belavali,0,0,0,73,73
wheel-green-powder-lemon-and-jasmin-1-kg-3,WHEEL GREEN POWDER LEMON AND JASMIN - 1 KG || S3,Title,Default Title,,,,,15135,,,3- 400612 RKDA - Diva,0,0,0,59,59
wheel-green-powder-lemon-and-jasmin-1-kg-1,WHEEL GREEN POWDER LEMON AND JASMIN - 1 KG || S1,Title,Default Title,,,,,15135,,,1 Dombivli East (RKM),0,0,1,52,52
white-kohinoor-president-solapur-jowar-2,WHITE KOHINOOR PRESIDENT SOLAPUR HIGH QUALITY JOWAR || S2,Size,30 kg,,,,,15262,,,2 RKBB 421503 Badlapur Belavali,0,0,0,144,144
white-kohinoor-president-solapur-jowar-2,WHITE KOHINOOR PRESIDENT SOLAPUR HIGH QUALITY JOWAR || S2,Size,1 kg,,,,,15262,,,2 RKBB 421503 Badlapur Belavali,0,0,0,144,144
white-kohinoor-president-solapur-jowar-1,WHITE KOHINOOR PRESIDENT SOLAPUR HIGH QUALITY JOWAR || S1,Size,1 kg,,,,,15262,,,1 Dombivli East (RKM),0,0,0,66,66
everest-compounded-hing-powder-yellow-25-g-bottle-12,EVEREST COMPOUNDED HING POWDER - 25 GM BOTTLE || S2,Title,Default Title,,,,,16042,,,2 RKBB 421503 Badlapur Belavali,0,0,0,11,11
everest-compounded-hing-powder-yellow-25-g-bottle-13,EVEREST COMPOUNDED HING POWDER - 25 GM BOTTLE || S1,Title,Default Title,,,,,16042,,,1 Dombivli East (RKM),0,0,0,18,18
vandevi-hing-powder-50-g-2,VANDEVI HING POWDER 50 G || S2,Title,Default Title,,,,,17381,,,2 RKBB 421503 Badlapur Belavali,0,0,0,10,10
vandevi-hing-powder-50-g-1,VANDEVI HING POWDER 50 G || S1,Title,Default Title,,,,,17381,,,1 Dombivli East (RKM),0,0,1,10,10
santoor-aloe-fresh-soap-100-g-pack-of-4-pc-4-x-100-g-1,SANTOOR ALOE FRESH SOAP 100 G PACK OF 4 PC (4 X 100 G) || S1,Title,Default Title,,,,,17396,,,1 Dombivli East (RKM),0,0,0,15,15
quaker-oats-1-5-kg-1,QUAKER OATS 1.5 KG || S1,Title,Default Title,,,,,17397,,,1 Dombivli East (RKM),0,0,0,3,3
amul-cow-ghee-500-ml-r-2,AMUL  COW GHEE 500 ML || S2,Title,Default Title,,,,,19322,,,2 RKBB 421503 Badlapur Belavali,0,0,0,17,17
amul-cow-ghee-500-ml-r-1,AMUL  COW GHEE 500 ML || S1,Title,Default Title,,,,,19322,,,1 Dombivli East (RKM),0,0,0,13,13
rk-kharik-500-g-1,RK KHARIK 500 G || S1,Title,Default Title,,,,,20807,,,1 Dombivli East (RKM),0,0,0,6,6
cooking-pastes-sauces-2,MAGGI TOMATO KETCHUP PICHKOO 90 G || S3,Title,Default Title,,,,,22511,,,3- 400612 RKDA - Diva,0,0,0,31,31
smith-jones-ginger-garlic-paste-200-g-3,SMITH JONES GINGER GARLIC PASTE 200 G || S3,Title,Default Title,,,,,22792,,,3- 400612 RKDA - Diva,0,0,0,55,55
smith-jones-ginger-garlic-paste-200-g-1,SMITH JONES GINGER GARLIC PASTE 200 G || S1,Title,Default Title,,,,,22792,,,1 Dombivli East (RKM),0,0,0,49,49
shriyan-gud-cube-500-g-2,SHRIYAN GUD CUBE 500 G || S2,Title,Default Title,,,,,22954,,,2 RKBB 421503 Badlapur Belavali,0,0,0,21,21
shriyan-gud-cube-500-g-3,SHRIYAN GUD CUBE 500 G || S3,Title,Default Title,,,,,22954,,,3- 400612 RKDA - Diva,0,0,0,10,10
shriyan-gud-cube-500-g-1,SHRIYAN GUD CUBE 500 G || S1,Title,Default Title,,,,,22954,,,1 Dombivli East (RKM),0,0,0,12,12
r-k-b-desi-urad-dal-1,R.K.B DESI URAD DAL 1KG || S1,Title,Default Title,,,,,23427,,,1 Dombivli East (RKM),0,0,0,31,31
kismish-black-250-gm-1,KISHMISH (BLACK) 250 G || S1,Title,Default Title,,,,,24057,,,1 Dombivli East (RKM),0,0,0,7,7
nescafe-sunrise-coffee-1-4-g-2,NESCAFE SUNRISE COFFEE 1.4 G || S2,Title,Default Title,,,,,24065,,,2 RKBB 421503 Badlapur Belavali,0,0,0,884,884
nescafe-sunrise-coffee-1-4-g-3,NESCAFE SUNRISE COFFEE 1.4 G || S3,Title,Default Title,,,,,24065,,,3- 400612 RKDA - Diva,0,0,0,125,125
scenton-royal-air-fresh-100-gm-2,SCENTON ROYAL AIR FRESHENER 100 G || S2,Title,Default Title,,,,,24350,,,2 RKBB 421503 Badlapur Belavali,0,0,0,10,10
scenton-royal-air-fresh-100-gm-1,SCENTON ROYAL AIR FRESHENER 100 G || S1,Title,Default Title,,,,,24350,,,1 Dombivli East (RKM),0,0,0,3,3
r-k-b-mix-dal-250g-2,R.K.B MIX DAL 250G || S2,Title,Default Title,,,,,24355,,,2 RKBB 421503 Badlapur Belavali,0,0,0,13,13
r-k-b-mix-dal-250g-1,R.K.B MIX DAL 250G || S1,Title,Default Title,,,,,24355,,,1 Dombivli East (RKM),0,0,0,11,11
natural-khajur-250-gm-2,NATURAL KHAJUR 250 G || S2,Title,Default Title,,,,,24482,,,2 RKBB 421503 Badlapur Belavali,0,0,0,30,30
natural-khajur-250-gm-3,NATURAL KHAJUR 250 G || S3,Title,Default Title,,,,,24482,,,3- 400612 RKDA - Diva,0,0,0,9,9
sonth-powder-100-gm-2,SOONTH POWDER 100 G || S2,Title,Default Title,,,,,24559,,,2 RKBB 421503 Badlapur Belavali,0,0,0,18,18
soonth-powder-50-g-2,SOONTH POWDER 50 GM || S2,Title,Default Title,,,,,24561,,,2 RKBB 421503 Badlapur Belavali,0,0,0,18,18
silver-plate-3-number-2,SILVER PLATE 3 NUMBER || S2,Title,Default Title,,,,,24629,,,2 RKBB 421503 Badlapur Belavali,0,0,0,3,3
r-k-mukhwas-polo-coin-100-g-3,R K MUKHWAS POLO COIN 100 G || S3,Title,Default Title,,,,,24773,,,3- 400612 RKDA - Diva,0,0,0,3,3
everest-kashmirilal-chilli-powder-50-g-1,EVEREST KASHMIRILAL CHILLI POWDER 50 G || S1,Title,Default Title,,,,,25226,,,1 Dombivli East (RKM),0,0,0,8,8
r-k-b-popcorn-kernels-250g-2,R.K.B POPCORN KERNELS 250G || S2,Title,Default Title,,,,,25383,,,2 RKBB 421503 Badlapur Belavali,0,0,0,17,17
r-k-b-popcorn-kernels-250g-1,R.K.B POPCORN KERNELS 250G || S1,Title,Default Title,,,,,25383,,,1 Dombivli East (RKM),0,0,0,9,9
national-tomato-stick-180-g-pack-of-6,NATIONAL TOMATO STICK 180 G (PACK OF 5) || S1,Title,Default Title,,,,,25497,,,1 Dombivli East (RKM),0,0,0,4,4
chandrika-ayurvedic-soap-75-g-1,CHANDRIKA AYURVEDIC SOAP 75 G || S1,Title,Default Title,,,,,25617,,,1 Dombivli East (RKM),0,0,1,5,5
r-k-b-chana-dal-super-1kg-2,R.K.B CHANA DAL SUPER 1KG || S2,Title,Default Title,,,,,25675,,,2 RKBB 421503 Badlapur Belavali,0,0,0,30,30
r-k-b-chana-dal-super-1kg-1,R.K.B CHANA DAL SUPER 1KG || S1,Title,Default Title,,,,,25675,,,1 Dombivli East (RKM),0,0,0,21,21
r-k-b-chana-dal-super-250-g-2,R.K.B CHANA DAL SUPER 250 G || S2,Title,Default Title,,,,,25676,,,2 RKBB 421503 Badlapur Belavali,0,0,0,28,28
r-k-b-chana-dal-super-250-g-3,R.K.B CHANA DAL SUPER 250 G || S3,Title,Default Title,,,,,25676,,,3- 400612 RKDA - Diva,0,0,0,26,26
r-k-b-chana-dal-super-250-g-1,R.K.B CHANA DAL SUPER 250 G || S1,Title,Default Title,,,,,25676,,,1 Dombivli East (RKM),0,0,0,27,27
r-k-b-chana-dal-super-500-g-2,R.K.B CHANA DAL SUPER 500 G || S2,Title,Default Title,,,,,25677,,,2 RKBB 421503 Badlapur Belavali,0,0,0,33,33
r-k-b-chana-dal-super-500-g-3,R.K.B CHANA DAL SUPER 500 G || S3,Title,Default Title,,,,,25677,,,3- 400612 RKDA - Diva,0,0,0,46,46
r-k-b-chana-dal-super-500-g-1,R.K.B CHANA DAL SUPER 500 G || S1,Title,Default Title,,,,,25677,,,1 Dombivli East (RKM),0,0,0,32,32
parle-20-20-cashew-butter-cookies-120-g-3,PARLE 20 20 CASHEW BUTTER COOKIES 120 G || S3,Title,Default Title,,,,,25846,,,3- 400612 RKDA - Diva,0,0,0,11,11
pril-perfect-lime-120-ml-3,"PRIL PERFECT LIME, 120 ML || S3",Title,Default Title,,,,,25914,,,3- 400612 RKDA - Diva,0,0,0,9,9
pril-perfect-lime-120-ml-1,"PRIL PERFECT LIME, 120 ML || S1",Title,Default Title,,,,,25914,,,1 Dombivli East (RKM),0,0,0,28,28
mirchi-kashmiri-100gm-1,MIRCHI KASHMIRI 100GM || S1,Title,Default Title,,,,,25946,,,1 Dombivli East (RKM),0,0,0,10,10
mirchi-gantur-100-gm-1,MIRCHI GUNTUR 100 G || S1,Title,Default Title,,,,,25959,,,1 Dombivli East (RKM),0,0,0,7,7
shengdana-super-1-kg-2,SHENGDANA SUPER 1 KG || S2,Title,Default Title,,,,,26005,,,2 RKBB 421503 Badlapur Belavali,0,0,0,41,41
shengdana-super-1-kg-3,SHENGDANA SUPER 1 KG || S3,Title,Default Title,,,,,26005,,,3- 400612 RKDA - Diva,0,0,0,19,19
shengdana-super-1-kg-1,SHENGDANA SUPER 1 KG || S1,Title,Default Title,,,,,26005,,,1 Dombivli East (RKM),0,0,0,25,25
shengdana-super-500-gm-2,SHENGDANA SUPER 500 G || S2,Title,Default Title,,,,,26006,,,2 RKBB 421503 Badlapur Belavali,0,0,0,57,57
shengdana-super-500-gm-3,SHENGDANA SUPER 500 G || S3,Title,Default Title,,,,,26006,,,3- 400612 RKDA - Diva,0,0,0,38,38
shengdana-super-500-gm-1,SHENGDANA SUPER 500 G || S1,Title,Default Title,,,,,26006,,,1 Dombivli East (RKM),0,0,0,38,38
shengdana-super-250-gm-2,SHENGDANA SUPER 250 G || S2,Title,Default Title,,,,,26007,,,2 RKBB 421503 Badlapur Belavali,0,0,0,40,40
shengdana-super-250-gm-3,SHENGDANA SUPER 250 G || S3,Title,Default Title,,,,,26007,,,3- 400612 RKDA - Diva,0,0,0,40,40
shengdana-super-250-gm-1,SHENGDANA SUPER 250 G || S1,Title,Default Title,,,,,26007,,,1 Dombivli East (RKM),0,0,0,28,28
r-k-b-matki-gavran-500g-2,R.K.B MATKI GAVRAN 500G || S2,Title,Default Title,,,,,26096,,,2 RKBB 421503 Badlapur Belavali,0,0,0,37,37
r-k-b-matki-gavran-500g-1,R.K.B MATKI GAVRAN 500G || S1,Title,Default Title,,,,,26096,,,1 Dombivli East (RKM),0,0,0,17,17
r-k-b-matki-gavran-250g-2,R.K.B MATKI GAVRAN 250G || S2,Title,Default Title,,,,,26099,,,2 RKBB 421503 Badlapur Belavali,0,0,0,27,27
r-k-b-matki-gavran-250g-3,R.K.B MATKI GAVRAN 250G || S3,Title,Default Title,,,,,26099,,,3- 400612 RKDA - Diva,0,0,0,23,23
r-k-b-matki-gavran-250g-1,R.K.B MATKI GAVRAN 250G || S1,Title,Default Title,,,,,26099,,,1 Dombivli East (RKM),0,0,0,24,24
rice-new-indrayani-lajwab-2-kg-2,RICE NEW INDRAYANI LAJWAB 1 KG || S2,Size,1 kg,,,,,26112,,,2 RKBB 421503 Badlapur Belavali,0,0,0,173,173
rice-new-indrayani-lajwab-2-kg-1,RICE NEW INDRAYANI LAJWAB 1 KG || S1,Size,1 kg,,,,,26112,,,1 Dombivli East (RKM),0,0,0,66,66
sunday-refined-sunflower-oil-1-l-2,SUNDAY REFINED SUNFLOWER OIL 1 LTR || S2,Title,Default Title,,,,,26256,,,2 RKBB 421503 Badlapur Belavali,0,0,0,71,71
sunday-refined-sunflower-oil-1-l-1,SUNDAY REFINED SUNFLOWER OIL 1 LTR || S3,Title,Default Title,,,,,26256,,,3- 400612 RKDA - Diva,0,0,0,161,161
sunday-inc-refined-sunflower-oil-5-l-1,SUNDAY INC REFINED SUNFLOWER OIL 5 LTR || S3,Title,Default Title,,,,,26258,,,3- 400612 RKDA - Diva,0,0,0,15,15
parle-monaco-cheeslings-classic-150-g-jar-2,PARLE MONACO CHEESLINGS CLASSIC 150 G JAR || S2,Title,Default Title,,,,,26313,,,2 RKBB 421503 Badlapur Belavali,0,0,0,8,8
parle-monaco-cheeslings-classic-150-g-jar-3,PARLE MONACO CHEESLINGS CLASSIC 150 G JAR || S3,Title,Default Title,,,,,26313,,,3- 400612 RKDA - Diva,0,0,0,14,14
colgate-max-fresh-toothpaste-150-g-2,COLGATE MAXFRESH TOOTHPASTE 150 G || S2,Title,Default Title,,,,,26354,,,2 RKBB 421503 Badlapur Belavali,0,0,0,16,16
colgate-max-fresh-toothpaste-150-g-1,COLGATE MAXFRESH TOOTHPASTE 150 G || S3,Title,Default Title,,,,,26354,,,3- 400612 RKDA - Diva,0,0,0,23,23
colgate-maxfresh-blue-spicy-fresh-gel-toothpaste-160-g-3,"COLGATE MAXFRESH BLUE SPICY FRESH GEL TOOTHPASTE, 160 G || S3",Title,Default Title,,,,,26355,,,3- 400612 RKDA - Diva,0,0,0,5,5
colgate-maxfresh-80-g-dental-hygiene-toothpaste-peppermint-ice-blue-gel-3,COLGATE MAXFRESH 80 G DENTAL HYGIENE TOOTHPASTE PEPPERMINT ICE (BLUE GEL) || S3,Title,Default Title,,,,,26357,,,3- 400612 RKDA - Diva,0,0,0,4,4
everest-compounded-hing-powder-25-g-3,EVEREST COMPOUNDED HING POWDER 25 G || S3,Title,Default Title,,,,,26492,,,3- 400612 RKDA - Diva,0,0,0,1,1
everest-compounded-hing-powder-25-g-1,EVEREST COMPOUNDED HING POWDER 25 G || S1,Title,Default Title,,,,,26492,,,1 Dombivli East (RKM),0,0,0,8,8
patanjali-super-dish-wash-bar-175-g-1,PATANJALI SUPER DISHWASH BAR 175 G || S3,Title,Default Title,,,,,26500,,,3- 400612 RKDA - Diva,0,0,0,2,2
sunrich-refined-sunflower-oil-1-l-pouch-2,SUNRICH REFINED SUNFLOWER OIL 1 LTR POUCH || S2,Title,Default Title,,,,,26725,,,2 RKBB 421503 Badlapur Belavali,0,0,0,160,160
sunrich-refined-sunflower-oil-1-l-pouch-1,SUNRICH REFINED SUNFLOWER OIL 1 LTR POUCH || S3,Title,Default Title,,,,,26725,,,3- 400612 RKDA - Diva,0,0,0,277,277
sunrich-refined-sunflower-oil-1-l-pouch-3,SUNRICH REFINED SUNFLOWER OIL 1 LTR POUCH || S1,Title,Default Title,,,,,26725,,,1 Dombivli East (RKM),0,0,0,161,161
sunrich-refined-sunflower-oil-5-l-2,SUNRICH REFINED SUNFLOWER OIL 5 LTR || S2,Title,Default Title,,,,,26728,,,2 RKBB 421503 Badlapur Belavali,0,0,0,22,22
sunrich-refined-sunflower-oil-5-l-1,SUNRICH REFINED SUNFLOWER OIL 5 LTR || S3,Title,Default Title,,,,,26728,,,3- 400612 RKDA - Diva,0,0,0,14,14
raja-rani-kolam-boil-rice-2,RAJA RANI KOLAM BOIL RICE || S2,Size,1 kg,,,,,27226,,,2 RKBB 421503 Badlapur Belavali,0,0,0,36,36
godrej-protekt-mr-magic-handwash-9-g-refill-2,GODREJ PROTEKT MR MAGIC HAND WASH 9 G REFILL || S2,Title,Default Title,,,,,27310,,,2 RKBB 421503 Badlapur Belavali,0,0,0,70,70
godrej-protekt-mr-magic-handwash-9-g-refill-1,GODREJ PROTEKT MR MAGIC HAND WASH 9 G REFILL || S3,Title,Default Title,,,,,27310,,,3- 400612 RKDA - Diva,0,0,0,80,80
godrej-protekt-mr-magic-handwash-9-g-refill-3,GODREJ PROTEKT MR MAGIC HAND WASH 9 G REFILL || S1,Title,Default Title,,,,,27310,,,1 Dombivli East (RKM),0,0,0,36,36
dettol-intense-cool-bathin-g-soap-bar-75-g-3,DETTOL INTENSE COOL BATHING SOAP BAR 75G || S1,Title,Default Title,,,,,27562,,,1 Dombivli East (RKM),0,0,0,9,9
svity-groundnut-oil-1ltpls-2,SVITY GROUNDNUT OIL 1LTPLS || S2,Title,Default Title,,,,,27602,,,2 RKBB 421503 Badlapur Belavali,0,0,0,13,13
himalaya-refreshing-baby-soap-75-g-2,HIMALAYA REFRESHING BABY SOAP 75 G || S2,Title,Default Title,,,,,27610,,,2 RKBB 421503 Badlapur Belavali,0,0,0,10,10
dabur-red-toothpaste-100-g-2,DABUR RED TOOTHPASTE - 100 G || S2,Title,Default Title,,,,,27672,,,2 RKBB 421503 Badlapur Belavali,0,0,0,7,7
haldirams-alu-bhujia-220gm-3,HALDIRAM'S ALU BHUJIA 220GM || S3,Title,Default Title,,,,,27763,,,3- 400612 RKDA - Diva,0,0,0,14,14
haldirams-alu-bhujia-220gm-1,HALDIRAM'S ALU BHUJIA 220GM || S1,Title,Default Title,,,,,27763,,,1 Dombivli East (RKM),0,0,0,17,17
kaju-tukda-200-gm-2,KAJU TUKDA 200 G || S2,Title,Default Title,,,,,28012,,,2 RKBB 421503 Badlapur Belavali,0,0,0,14,14
kaju-tukda-200-gm-3,KAJU TUKDA 200 G || S3,Title,Default Title,,,,,28012,,,3- 400612 RKDA - Diva,0,0,0,13,13
kaju-tukda-200-gm-1,KAJU TUKDA 200 G || S1,Title,Default Title,,,,,28012,,,1 Dombivli East (RKM),0,0,0,5,5
akrod-magaj-100-gm-c-11,AKROD MAGAJ 100 G (C) || S3,Title,Default Title,,,,,28251,,,3- 400612 RKDA - Diva,0,0,0,7,7
akrod-magaj-100-gm-c-13,AKROD MAGAJ 100 G (C) || S1,Title,Default Title,,,,,28251,,,1 Dombivli East (RKM),0,0,0,17,17
britannia-50-50-maska-chaska-105-g-2,"BRITANNIA 50-50, MASKA CHASKA, 105 G || S2",Title,Default Title,,,,,28274,,,2 RKBB 421503 Badlapur Belavali,0,0,0,8,8
britannia-50-50-maska-chaska-105-g-3,"BRITANNIA 50-50, MASKA CHASKA, 105 G || S3",Title,Default Title,,,,,28274,,,3- 400612 RKDA - Diva,0,0,0,27,27
pitambari-dish-w-bar-3-200-gm-3,PITAMBARI DISH W-BAR 3*200 GM || S3,Title,Default Title,,,,,28360,,,3- 400612 RKDA - Diva,0,0,0,19,19
pitambari-dish-w-bar-3-200-gm-1,PITAMBARI DISH W-BAR 3*200 GM || S1,Title,Default Title,,,,,28360,,,1 Dombivli East (RKM),0,0,1,38,38
sunsilk-lusciously-thick-lon-g-shampoo-180-ml-1,SUNSILK LUSCIOUSLY THICK & LONG SHAMPOO 180 ML || S3,Title,Default Title,,,,,28384,,,3- 400612 RKDA - Diva,0,0,0,2,2
r-k-whole-wheat-atta-1kg-2,R.K.WHOLE WHEAT ATTA 1KG || S2,Title,Default Title,,,,,28390,,,2 RKBB 421503 Badlapur Belavali,0,0,0,14,14
r-k-whole-wheat-atta-1kg-1,R.K.WHOLE WHEAT ATTA 1KG || S1,Title,Default Title,,,,,28390,,,1 Dombivli East (RKM),0,0,1,8,8
himalaya-baby-powder-pack-of-100-g-3,HIMALAYA BABY POWDER (PACK OF 100 G) || S3,Title,Default Title,,,,,28432,,,3- 400612 RKDA - Diva,0,0,0,4,4
r-k-anjir-100-gm-3,R K ANJIR 100 G || S1,Title,Default Title,,,,,28626,,,1 Dombivli East (RKM),0,0,0,12,12
r-k-bazar-kokam-lonawala-200-gm-1,R.K.BAZAR KOKUM LONAVALA 200 G || S3,Title,Default Title,,,,,29013,,,3- 400612 RKDA - Diva,0,0,0,11,11
r-k-bazar-kokam-lonawala-200-gm-2,R.K.BAZAR KOKUM LONAVALA 200 G || S1,Title,Default Title,,,,,29013,,,1 Dombivli East (RKM),0,0,0,8,8
basmati-biryani-3,BASMATI BIRYANI || S3,Size,1 kg,,,,,29014,,,3- 400612 RKDA - Diva,0,0,0,36,36
basmati-biryani-1,BASMATI BIRYANI || S1,Size,1 kg,,,,,29014,,,1 Dombivli East (RKM),0,0,0,90,90
udid-vada-dal-bold-500-gm-2,URAD VADA DAL BOLD 500 G || S2,Title,Default Title,,,,,29064,,,2 RKBB 421503 Badlapur Belavali,0,0,0,30,30
ram-bandhu-udad-papad-200-gm-3,RAM BANDHU UDAD PAPAD 200 GM || S3,Title,Default Title,,,,,29680,,,3- 400612 RKDA - Diva,0,0,0,9,9
ram-bandhu-udad-papad-200-gm-1,RAM BANDHU UDAD PAPAD 200 GM || S1,Title,Default Title,,,,,29680,,,1 Dombivli East (RKM),0,0,0,4,4
society-tea-100-g-pouch-2,SOCIETY TEA 100 G POUCH || S2,Title,Default Title,,,,,29740,,,2 RKBB 421503 Badlapur Belavali,0,0,0,36,36
nutella-spread-with-cocoa-350-g-1,NUTELLA SPREAD WITH COCOA 350 G || S1,Title,Default Title,,,,,29913,,,1 Dombivli East (RKM),0,0,0,21,21
colgate-maxfresh-cooling-crystals-81-g-2,COLGATE MAXFRESH COOLING CRYSTALS 81 G || S2,Title,Default Title,,,,,30059,,,2 RKBB 421503 Badlapur Belavali,0,0,0,32,32
colgate-maxfresh-cooling-crystals-81-g-3,COLGATE MAXFRESH COOLING CRYSTALS 81 G || S3,Title,Default Title,,,,,30059,,,3- 400612 RKDA - Diva,0,0,0,35,35
colgate-maxfresh-cooling-crystals-81-g-1,COLGATE MAXFRESH COOLING CRYSTALS 81 G || S1,Title,Default Title,,,,,30059,,,1 Dombivli East (RKM),0,0,0,17,17
vim-dishwashgel-500-ml-lemon-3,VIM DISHWASH GEL - 500 ML || S1,Title,Default Title,,,,,30251,,,1 Dombivli East (RKM),0,0,0,26,26
r-k-b-yellow-chana-500g-2,R.K.B YELLOW CHANA 500G || S2,Title,Default Title,,,,,30388,,,2 RKBB 421503 Badlapur Belavali,0,0,0,24,24
r-k-b-yellow-chana-500g-3,R.K.B YELLOW CHANA 500G || S3,Title,Default Title,,,,,30388,,,3- 400612 RKDA - Diva,0,0,0,19,19
tide-plus-double-power-detergent-washing-powder-jasmine-rose-2k-g-3,TIDE PLUS DOUBLE POWER DETERGENT WASHING POWDER JASMINE & ROSE 2K G || S3,Title,Default Title,,,,,30621,,,3- 400612 RKDA - Diva,0,0,0,4,4
dettol-cool-soap-75-g-pack-of-6,"DETTOL COOL SOAP, 75 G (PACK OF 4) || S2",Title,Default Title,,,,,30713,,,2 RKBB 421503 Badlapur Belavali,0,0,0,12,12
britannia-vita-marie-gold-biscuits-248-g-12,BRITANNIA VITA MARIE GOLD BISCUITS 248 G || S2,Title,Default Title,,,,,30896,,,2 RKBB 421503 Badlapur Belavali,0,0,0,133,133
britannia-vita-marie-gold-biscuits-248-g-13,BRITANNIA VITA MARIE GOLD BISCUITS 248 G || S3,Title,Default Title,,,,,30896,,,3- 400612 RKDA - Diva,0,0,0,124,124
himalaya-extra-moisturizing-baby-soap-75-g-3,HIMALAYA EXTRA MOISTURIZING BABY SOAP 75 G || S3,Title,Default Title,,,,,31095,,,3- 400612 RKDA - Diva,0,0,0,8,8
urad-dal-super-1kg-1,URAD DAL SUPER 1KG || S1,Title,Default Title,,,,,31172,,,1 Dombivli East (RKM),0,0,0,29,29
urad-dal-super-250-g-2,URAD DAL SUPER 250 G || S2,Title,Default Title,,,,,31173,,,2 RKBB 421503 Badlapur Belavali,0,0,0,49,49
urad-dal-super-250-g-3,URAD DAL SUPER 250 G || S3,Title,Default Title,,,,,31173,,,3- 400612 RKDA - Diva,0,0,0,18,18
urad-dal-super-250-g-1,URAD DAL SUPER 250 G || S1,Title,Default Title,,,,,31173,,,1 Dombivli East (RKM),0,0,0,22,22
urad-dal-super-500-g-2,URAD DAL SUPER 500 G || S2,Title,Default Title,,,,,31174,,,2 RKBB 421503 Badlapur Belavali,0,0,0,26,26
urad-dal-super-500-g-3,URAD DAL SUPER 500 G || S3,Title,Default Title,,,,,31174,,,3- 400612 RKDA - Diva,0,0,0,19,19
urad-dal-super-500-g-1,URAD DAL SUPER 500 G || S1,Title,Default Title,,,,,31174,,,1 Dombivli East (RKM),0,0,0,20,20
ruchi-gold-palmolein-oil-1-l-2,RUCHI GOLD PALMOLEIN OIL 1 LTR || S2,Title,Default Title,,,,,31207,,,2 RKBB 421503 Badlapur Belavali,0,0,0,34,34
ruchi-gold-palmolein-oil-1-l-1,RUCHI GOLD PALMOLEIN OIL 1 LTR || S3,Title,Default Title,,,,,31207,,,3- 400612 RKDA - Diva,0,0,0,77,77
ruchi-gold-palmolein-oil-1-l-3,RUCHI GOLD PALMOLEIN OIL 1 LTR || S1,Title,Default Title,,,,,31207,,,1 Dombivli East (RKM),0,0,0,48,48
nescafe-classic-100-pure-instant-coffee-50-g-pouch-2,NESCAFE CLASSIC 100% PURE INSTANT COFFEE 50 G POUCH || S2,Title,Default Title,,,,,31281,,,2 RKBB 421503 Badlapur Belavali,0,0,0,4,4
nescafe-classic-100-pure-instant-coffee-50-g-pouch-1,NESCAFE CLASSIC 100% PURE INSTANT COFFEE 50 G POUCH || S1,Title,Default Title,,,,,31281,,,1 Dombivli East (RKM),0,0,0,8,8
fortune-sunlite-refined-sunflower-oil-15-l-tin-2,FORTUNE SUNLITE REFINED SUNFLOWER OIL 15 LTR (TIN) || S2,Title,Default Title,,,,,31343,,,2 RKBB 421503 Badlapur Belavali,0,0,0,8,8
fortune-sunlite-refined-sunflower-oil-15-l-tin-1,FORTUNE SUNLITE REFINED SUNFLOWER OIL 15 LTR (TIN) || S3,Title,Default Title,,,,,31343,,,3- 400612 RKDA - Diva,0,0,0,9,9
scenton-air-freshener-cube-box-50-g-2,SCENTON AIR FRESHENER CUBE BOX 50 G || S2,Title,Default Title,,,,,31540,,,2 RKBB 421503 Badlapur Belavali,0,0,0,15,15
scenton-air-freshener-cube-box-50-g-1,SCENTON AIR FRESHENER CUBE BOX 50 G || S1,Title,Default Title,,,,,31540,,,1 Dombivli East (RKM),0,0,0,12,12
kala-amrut-premium-tea-250-g-2,KALA AMRUT PREMIUM TEA 250 G || S2,Title,Default Title,,,,,31579,,,2 RKBB 421503 Badlapur Belavali,0,0,0,55,55
kala-amrut-premium-tea-250-g-3,KALA AMRUT PREMIUM TEA 250 G || S3,Title,Default Title,,,,,31579,,,3- 400612 RKDA - Diva,0,0,0,67,67
kala-amrut-premium-tea-250-g-1,KALA AMRUT PREMIUM TEA 250 G || S1,Title,Default Title,,,,,31579,,,1 Dombivli East (RKM),0,0,0,13,13
britannia-milk-bikis-milk-cream-biscuits-200-g-2,BRITANNIA MILK BIKIS MILK CREAM BISCUITS 200 G || S2,Title,Default Title,,,,,31756,,,2 RKBB 421503 Badlapur Belavali,0,0,0,13,13
britannia-milk-bikis-milk-cream-biscuits-200-g-3,BRITANNIA MILK BIKIS MILK CREAM BISCUITS 200 G || S3,Title,Default Title,,,,,31756,,,3- 400612 RKDA - Diva,0,0,0,26,26
r-k-nachani-atta-500-g-2,R.K.NACHANI ATTA 500 G || S2,Title,Default Title,,,,,31977,,,2 RKBB 421503 Badlapur Belavali,0,0,0,3,3
